ID,UUID,LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,ports_original,ports_inferred,ports_rule,is_fast_dc,avg_sessions_per_day_site,avg_sessions_per_day_per_port
201667,E9826779-F417-423B-8DC7-B3D16418BF7C,Tian Siang BMW Butterworth,"Lot 6235, Jalan Baru",nan,Butterworth,Pulau Pinang,13700,,5.373352596,100.4074215,,2,Default AC heuristic,0,4.65,2.32
201461,C2DE75E0-41B1-41E5-9F1E-CC99204A2075,Gentari @Petronas Pedas Linggi Layby Northbound,"KM 225 Pedas - Linggi Layby, Plus Highway (Northbound)",nan,Rembau,Negeri Sembilan,71300,,2.467094414,102.1201027,,1,Default AC heuristic,0,2.02,2.02
201276,C2CD300B-4E85-4D5E-A012-749CD0AE4CA6,Petronas Juru Layby,4290 NSE,nan,Perai,Negeri Sembilan,14000,,5.35433467,100.4161408,,1,Default AC heuristic,0,1.77,1.77
201260,F66C75DE-4ED1-41E0-9E2F-8E7DEC751596,Petronas Rasah,PT25435 Jalan Rasah,Kampung Batu 3,Mambau,Negeri Sembilan,70300,,2.680395866,101.9275298,,1,Default AC heuristic,0,4.62,4.62
195394,26E223BA-EC1B-483A-BAA2-73B3E7FF722F,SRS Automobile Sdn Bhd,"No 23, Lot 10",Jalan P. Ramlee,Kuching,Sarawak,93400,,1.555031262,110.3408741,,2,Default AC heuristic,0,3.76,1.88
195334,81DAAB42-C092-41F4-AA41-E10A7F116545,Flexi Parking,"Lot/No. F-4-G, Jalan Multimedia 7/AG,",nan,Shah Alam,Selangor,40000,,3.064948315,101.4838715,,2,Default AC heuristic,0,8.7,4.35
195332,CA16F473-EA60-40AB-BF78-3CB66EB770E3,Flexi Parking,Jalan Multimedia 7/AG,nan,i-City,Selangor,40200,,3.064874606,101.4839314,,2,Default AC heuristic,0,4.87,2.43
195331,2FE8546F-F025-4067-974D-7584E849EA47,Flexi Parking,"Lot/No. F-4-G, Jalan Multimedia 7/AG,",nan,Shah Alam,Selangor,40000,,3.06488515,101.483948,,2,Default AC heuristic,0,4.33,2.17
193503,A1EB4990-551C-4FA5-9A3D-577089F76637,Tahap Puncak Sdn Bhd,"19, Jalan PPBK, Pusat Perniagaan Bukit Katil,","Bukit Katil,",Melaka,Melaka,75450,,2.229938,102.299063,,2,Default AC heuristic,0,2.88,1.44
193463,DCFF2C1B-230F-4A30-AC63-68D782319E55,ACO HQ Johor Bahru,"16, Jalan Firma 3,","Kawasan Perindustrian Tebrau 4,","Johor Bahru,","Johor,",81100,,1.536368148,103.75321,,2,Default AC heuristic,0,2.76,1.38
193462,E63F7874-51AD-4D23-8B92-C1BF2336CB72,Petron Jalan Kluang 2,Jalan Batu Pahat,Taman Bersatu,Kluang,Johor,86000,,2.020994557,103.3098525,,2,Default AC heuristic,0,4.47,2.23
193033,317F8FFC-FA6C-473D-AC4A-F1FA5A792A38,LBI Motor Sdn Bhd,"Lot 2235 & 2236, Lebuhraya Darulaman,",nan,Alor Setar,Kedah,5100,,6.129046558,100.3680142,,2,Default AC heuristic,0,3.82,1.91
192590,9429379B-B3F5-4EE0-A393-B52F11E0224D,G-Mart Autocity Subang,Jalan Sungai Buloh,nan,Kampung Melayu Subang,Selangor,40150,,3.158424536,101.5282951,,1,Default AC heuristic,0,4.83,4.83
192589,A3E37506-44FB-40D4-9E1C-C5D906C26299,Izuwan Automobile Sdn Bhd,Middle Ring Road 2 (MRR2),nan,Gombak,Selangor,68100,,3.240725799,101.7069237,,1,Default AC heuristic,0,3.55,3.55
192161,B386D5FA-5B3B-4B12-A39C-EE8731BE2DDE,TJM Cars Kuantan,"2, Jalan Gambut",nan,Kuantan,Pahang,25000,,3.815087825,103.3322717,,1,Default AC heuristic,0,2.5,2.5
192078,C3CD3A7F-F0E7-4931-AC39-6E5A107CE64E,BMW Tian Siang Ipoh,99 Jalan Kuala Kangsar,nan,Ipoh,Perak,30010,,4.62427448,101.0819595,,1,Default AC heuristic,0,1.83,1.83
191085,6DC66F31-059A-4658-AE2A-8121F9D4ED7B,Shell Tangkak Lay-by (Southbound),North–South Expressway,nan,Johor,Johor,84900,,2.235759,102.57075,,2,Default AC heuristic,0,3.08,1.54
189665,5AE17569-6B05-4829-8650-3DD37999EC7F,Mall of Medini,Mall of Medini,nan,Johor Bahru,Johor,79250,,1.425373664,103.6335196,,5,Venue multi-bay heuristic,0,6.61,1.32
189663,83907AFB-E3AC-48BE-A882-938C4CF313F3,Jen Hotel by Shangri-La,Persiaran Puteri Selatan,nan,Nusajaya,Johor,nan,,1.417863546,103.6567117,,1,Default AC heuristic,0,2.73,2.73
189656,45544D10-E5F7-48AC-9092-DA03B7BB4784,Forest City Sales Gallery,Jalan Forest City,nan,Johor Bahru,Johor,81550,,1.334383863,103.5911282,,1,Default AC heuristic,0,2.27,2.27
189645,99530B3C-75DA-4EF1-A780-C23DBEBCAB69,Palkom Motors,Jalan Waja 4,Kawasan Perindustrian Pandan,Johor Bahru,Johor,81100,,1.530760625,103.7806777,,1,Default AC heuristic,0,4.34,4.34
189601,8229109F-6E26-467C-B5C7-6A3183A2DA7C,Kiara Bay Sales Gallery,Off Middle Ring Road 2,Jln Lingkaran Tengah 2,Kiara Bay,Wilayah Persekutuan Kuala Lumpur,52000,,3.225566286,101.6505653,,1,Default AC heuristic,0,2.66,2.66
189600,93C3453B-EFA0-4283-A7B4-566E87BC51CA,Petronas Penchala Link KL-Bound,Petronas,nan,Kampung Palimbayan Indah,Kuala Lumpur,nan,,3.164628245,101.6206206,,1,Default AC heuristic,0,4.2,4.2
189599,27BC61B1-896A-4B2A-8D98-AFCF5AF2FD90,"Hamza Motors, The Nizra Building",No. 8 Jalan Seri Penchala,Kampung Sungai Penchala,Wilayah Persekutuan,Kuala Lumpur,60000,,3.161423184,101.6237399,,2,Default AC heuristic,0,2.99,1.49
189565,6459EE8D-AA1D-4B77-995A-187864FA3FAF,Behrang Northbound Lay-by,North-South Expressway,nan,Behrang Ulu,Perak,35950,,3.781620166,101.4463108,,2,Default AC heuristic,0,3.68,1.84
189385,0F48C66F-9CD1-4413-B9DA-A38FD9CBA74C,Utama Motors,Jalan Ampang,nan,Kuala Lumpur,Kuala Lumpur,50450,,3.160508851,101.7415102,,2,Default AC heuristic,0,4.87,2.43
188644,0B7DB06F-070C-4ED6-8992-5722483AC8C6,D’Wharf Hotel & Serviced Residence,Persiaran Waterfront,PD Waterfront,Port Dickson,Negeri Sembilan,71000,,2.522050947,101.7993384,,1,Default AC heuristic,0,1.57,1.57
188643,E5856C90-F4A2-4BE2-AC50-B262049388C5,RnR Seremban Northbound,RnR Seremban,nan,Labu,Negeri Sembilan,nan,,2.756836103,101.8462162,,2,Default AC heuristic,0,3.06,1.53
188642,339AC002-AF1C-4412-814D-9E588A96A5E3,Petronas Dengkil R&R Northbound,Petronas,nan,Taman Sains Selangor 2,Selangor,47130,,2.910723139,101.609205,,2,Default AC heuristic,0,3.6,1.8
188641,15A106DD-0BF3-4AD9-9B80-19CF27B49297,RnR Dengkil Southbound,RnR Dengkil,nan,Taman Sains Selangor 2,Selangor,47130,,2.903952902,101.6150487,,1,Default AC heuristic,0,3.74,3.74
188640,03D90C2F-79D2-46DB-8A64-A2AFE4669181,Petronas Bukit Jelutong ELITE Layby,nan,nan,Shah Alam,Selangor,40150,,3.098753144,101.544138,,1,Default AC heuristic,0,7.32,7.32
188639,01E65DEB-E5B3-44B6-B351-E830378F904B,Petronas Bukit Jelutong ELITE Layby,nan,nan,Shah Alam,Selangor,40150,,3.098753144,101.544138,,1,Default AC heuristic,0,3.87,3.87
188614,1E7EDD13-B777-476E-B44E-D80A63203686,Petronas R&R Seremban Southbound,North–South Expressway,nan,Labu,Negeri Sembilan,nan,,2.763360213,101.8314211,,1,Default AC heuristic,0,2.26,2.26
188604,34102984-8EB0-43C5-A6EA-F9D7F9314254,Petronas R&R Sungai Perak Northbound,Stesen Petronas,R&R Sungai Perak Northbound,Kuala Kangsar,Perak,nan,,4.713001353,100.9449805,,2,Default AC heuristic,0,2.33,1.16
188603,FC4652F4-1E72-46BA-8225-568738E3126A,Hentian Rehat Gunung Semanggol (Northbound),Hentian Rehat Gunung Semanggol,nan,Balik Bukit,Perak,nan,,4.982473709,100.6656528,,1,Default AC heuristic,0,2.23,2.23
188602,B08EA2C5-06B3-48DF-9780-19EAF6AEDAE6,Kulim Landmark Central,Giant,nan,Kulim,Kedah,nan,,5.385567872,100.546927,,1,Default AC heuristic,0,1.85,1.85
188601,C0765E87-E725-419E-8A04-9629EB5E6B03,Hard Rock Hotel Pulau Pinang,Hard Rock Hotel Pulau Pinang,nan,George Town,Pulau Pinang,11100,,5.46790636,100.2416179,,5,Venue multi-bay heuristic,0,7.53,1.51
188600,18E63BF9-AD7C-45B5-92FD-623169C655B5,Central Square Sg. Petani,Central Square,nan,Sungai Petani,Kedah,8000,,5.636675,100.488294,,1,Default AC heuristic,0,1.17,1.17
188599,05E7A182-F318-4E5B-BA85-3FA3046C6C69,Petronas BKE2 (Butterworth Westbound),Petronas,nan,Butterworth,Pulau Pinang,13700,,5.398008075,100.4109699,,2,Default AC heuristic,0,4.53,2.27
188598,2F5E8080-459D-4306-8953-23C563C056DC,Star City Hotel Alor Setar Kedah,Jalan Tengah,nan,Alor Setar,Kedah,5200,,6.124538207,100.3639346,,1,Default AC heuristic,0,1.34,1.34
188597,B91905A1-E527-4D4E-9A97-2E9DC4255156,Komtar JBCC (JB City Centre),Jalan Wong Ah Fook,nan,Johor Bahru,Johor,80730,,1.464331637,103.7624405,,1,Default AC heuristic,0,2.1,2.1
188596,0C9BEAC1-CC4A-4626-8B7F-1013F11904E9,Petronas R&R Skudai Northbound,North–South Expressway,nan,Senai,Johor,81210,,1.579453289,103.6504688,,1,Default AC heuristic,0,3.24,3.24
188595,6015DD48-5660-4786-8502-32554BC3A998,RnR Pagoh Southbound,RnR Pagoh (Selatan),nan,Singkang,Johor,84600,,2.121798088,102.7936362,,1,Default AC heuristic,0,2.54,2.54
188594,D727700F-E51F-441E-B90B-41881E6239F1,Wetex Parade,Wetex Parade,nan,Muar,Johor,84000,,2.044294596,102.5664187,,2,Default AC heuristic,0,4.47,2.24
188593,EA7CEB73-5401-4E94-BA6B-F3F8304344C0,R&R Tapah Southbound Southbound,North–South Expressway,nan,Tanah Mas,Perak,nan,,4.181391068,101.289206,,1,Default AC heuristic,0,1.36,1.36
188592,2D79E778-BCBD-490F-ABA1-F18AE87E4659,Petronas R&R Tapah Northbound,Petronas,nan,Kampung Seri Asam,Perak,nan,,4.179873291,101.2889459,,2,Default AC heuristic,0,3.6,1.8
188584,969A7C92-4CB6-4486-B862-E65A56AF8150,Genting Premium Outlet (Premium Parking),KM13,nan,Genting Highlands,Pahang,69000,,3.403134996,101.7829317,,1,Default AC heuristic,0,2.59,2.59
188581,27C8A8CF-D25D-47E5-8DAD-895AA62BCD49,Petronas Genting Sempah,nan,nan,nan,Pahang,nan,,3.351952073,101.7908572,,1,Default AC heuristic,0,2.47,2.47
188580,1F0DD2CA-604C-4FBC-8579-D0FC16657EFA,Petronas R&R Bentong,Kuala Lumpur–Karak Expressway,Kampung Orang Asli Sungai Miak,Bentong,Pahang,nan,,3.44341377,101.8935381,,2,Default AC heuristic,0,3.04,1.52
188566,1F2BF342-2898-48F2-8F70-4575A7D18345,Petronas Lebuhraya Karak,Kuala Lumpur–Karak Expressway,nan,Kg Sungai Dua,Pahang,BENTONG,,3.462699096,101.9851256,,2,Default AC heuristic,0,3.27,1.63
188565,65C5241C-23CC-435F-8BE7-D338A9CE404C,PETRONAS Gambung Westbound,East Coast Expressway Westbound,nan,Hulu Lepar,Pahang,26300,,3.723980943,102.9186388,,1,Default AC heuristic,0,2.26,2.26
188564,75F4C1F4-6557-41EB-8819-B6A9B053F7BE,East Coast Expressway,East Coast Expressway,nan,nan,Pahang,nan,,3.724212213,102.9254612,,1,Default AC heuristic,0,2.31,2.31
174603,B483A3FF-9CBE-474B-B8BF-B00B66621AE1,Petronas Batu Tiga Federal Highway,Federal Highway Klang bound,nan,Batu Tiga,Selangor,nan,,3.080734968,101.5723029,,1,Default AC heuristic,0,5.13,5.13
174574,24F29D9B-879E-433C-8E67-2F09EE2D5674,Bukit Raja Toll Plaza,NKVE Expressway,nan,Bukit Raja,Selangor,40000,,3.071185898,101.4732364,,2,Default AC heuristic,0,6.1,3.05
174566,4108E556-B481-4FAC-9128-74CE56A58999,Petronas Temasya Federal Highway,Federal Highway KL-bound,nan,Glenmarie,Selangor,47500,,3.08451436,101.5833882,,1,Default AC heuristic,0,2.45,2.45
174565,B1312294-90AA-4E8F-B0DA-A389815CE56A,Primula Beach Resort,Primula Beach Resort,nan,Kuala Terengganu,Terengganu,20300,,5.329542109,103.1502297,,3,Venue multi-bay heuristic,0,4.85,1.62
174564,F62E4EC8-499E-46CB-B711-3AB58014EBF9,Hotel Tanjong Vista,Hotel Tanjong Vista,nan,Kuala Terengganu,Terengganu,20100,,5.333225573,103.1483039,,4,Venue multi-bay heuristic,0,5.6,1.4
174560,5F7AA317-459E-487F-9FC6-4F4639C16E5D,Resorts World Kijal,"KM 28, 24210 Jalan Kemaman - Dungun",Kampung Meraga Beris,Kijal,Terengganu,24100,,4.38869029,103.4559647,,2,Default AC heuristic,0,3.07,1.54
174558,AEC6EB80-DC7B-4088-90DB-C0417366C621,Subang Parade,Jalan Kemajuan Subang,nan,Subang Jaya,Selangor,47500,,3.081900778,101.5842079,,1,Default AC heuristic,0,3.66,3.66
174548,35DE6FCC-90DD-44B1-AF3C-6957D4E41E1C,Zaibar Automobile Industries,Persiaran Kuala Selangor,nan,Shah Alam,Selangor,47630,,3.035395263,101.557056,,2,Default AC heuristic,0,7.91,3.95
174473,D4F74780-9E8F-45FB-AE79-71B8089AC398,Caltex RnR Bukit Gantang Northbound,RnR Bukit Gantang Northbound,nan,Taiping,Perak,nan,,4.772832882,100.7613019,,2,Default AC heuristic,0,4.54,2.27
174459,134BF37D-C3EA-4C25-89CA-79A601960BA1,Caltex RnR Bukit Gantang Southbound,North–South Expressway,nan,Taiping,Perak,nan,,4.773803484,100.7553705,,1,Default AC heuristic,0,1.95,1.95
174452,62ECA89F-FCE6-4152-8B74-8D08AE426384,Caltex Ayer Keroh RnR Northbound,North–South Expressway,nan,Alor Gajah,Malacca,nan,,2.398320254,102.2196182,,1,Default AC heuristic,0,0.97,0.97
174451,95A40028-95FD-4ECD-BE66-53DB93D379EC,Ayer Keroh Rest Area Southbound,North-South Expressway,nan,Ayer Keroh,Malacca,78000,,2.39510017,102.2235767,,2,Default AC heuristic,0,2.84,1.42
174435,B5654162-6817-43A1-8C80-6A878B34F316,ABB Malaysia Sunway,Lot 608 Jalan Lagoon Selatan,nan,Subang Jaya,Selangor,47500,,3.065101914,101.5970422,,1,Default AC heuristic,0,3.45,3.45
174397,97DB9AEF-7D05-4445-A07D-78DA3E355666,Caltex R&R Skudai Southbound,13 Jalan R&R Skudai Kawasan R&R Skudai,nan,"Senai, Kulai",Johor,81400,,1.589936093,103.6351463,,2,Default AC heuristic,0,3.21,1.6
95820,A8A33514-A91B-4817-8080-0505A22B11BF,IKEA Tebrau,33 Jalan Harmonium,23/13 Taman Desa Jaya,Johor Bahru,Johor,81100,,1.552557171,103.7979128,,1,Default AC heuristic,0,3.17,3.17
67844,806F5EE6-527C-43F2-B360-B18F5E699220,SILK,SILK,nan,Balakong,Selangor,43300,,3.02863718,101.7192632,,1,Default AC heuristic,0,2.55,2.55
65335,8DA8A26F-C572-4302-8405-BCCF34689296,Pintu Barat,Pintu Barat,nan,Klang,Kuala Lumpur,40170,,3.110268282,101.4600967,,1,Default AC heuristic,0,3.93,3.93
65334,B1FCA691-4F5C-4DE2-A75F-D1DC919C25E9,Lebuhraya Damansara-Puchong,Lebuhraya Damansara-Puchong,nan,Petaling Jaya,Negeri Sembilan,47301,,3.105080844,101.596059,,1,Default AC heuristic,0,3.2,3.2
65333,6B959FFA-2FF7-4426-B9E2-0D6B7DAD5BED,Menara MBPJ,Menara MBPJ,nan,Petaling Jaya,Selangor,46000,,3.097503,101.6444301,,5,Venue multi-bay heuristic,0,2.87,0.57
65150,1FA32876-5AE4-4518-AA2F-EF769386CEEA,Acson Malaysia Sales & Service Sdn. Bhd.,"Lot 4, Lorong 19/1A, Seksyen 19",nan,Petaling Jaya,Selangor Darul Ehsan,46300,,3.0738379,101.5183469,,2,Default AC heuristic,0,5.83,2.92
62531,5F0AFCDD-5AFE-4579-A0FD-BDE4D899AB9E,The Curve Mall,Jalan PJU 7/3,nan,Petaling Jaya,Selangor,47800,,3.15827037,101.6124847,,1,Default AC heuristic,0,2.68,2.68
62530,84C823FA-DC23-4125-8451-DF37394D1C54,Jalan Pudu,Jalan Pudu,nan,Sentul,W.P. Kuala Lumpur,50150,,3.144191088,101.705909,,2,Default AC heuristic,0,3.61,1.81
62529,74525B5F-EF4A-401B-912B-FC2601A2556A,Jalan 13/6,Jalan 13/6,nan,Petaling Jaya,Selangor,46000,,3.117723968,101.6354704,,1,Default AC heuristic,0,1.8,1.8
62528,D3475A35-FE05-43BE-8710-DA54164941C9,NPE,NPE,nan,PJS10,Selangor,45500,,3.07263807,101.6010582,,2,Default AC heuristic,0,2.41,1.2
62527,1F5EC6E9-B607-4A1D-B7EC-7EB77935B934,Persiaran Semarak Api,Persiaran Semarak Api,nan,Cyberia,Selangor,63000,,2.938145787,101.644753,,1,Default AC heuristic,0,2.59,2.59
62525,DE3FAE90-9996-4E19-AF7A-42DE4FC40B3B,Persiaran APEC,Persiaran APEC,nan,Cyberjaya,Selangor,63000,,2.907221108,101.656301,,2,Default AC heuristic,0,1.78,0.89
62524,9A592410-C05A-4801-B4B6-C4DC7F702E71,5,5,nan,Melaka Tengah,Melaka,76300,,2.2901735,102.1396378,,1,Default AC heuristic,0,1.79,1.79
62523,FACF7F67-CE8E-4840-B52C-E32873A16793,Jalan Klebang,Jalan Klebang,nan,Kelebang Besar,Kuala Lumpur,75250,,2.21638,102.194365,,1,Default AC heuristic,0,5.68,5.68
62522,EC40E84A-83A7-464F-9638-6D463B6B454C,Jalan Tun Perak,Jalan Tun Perak,nan,Melaka,Melaka,75300,,2.209708,102.243628,,1,Default AC heuristic,0,1.81,1.81
62521,1EC4E540-ACC3-4D53-9300-C7AB6AD66CFB,Jalan Molek 1/27,Jalan Molek 1/27,nan,Johor Bahru,Johor,81100,,1.525180375,103.7842699,,2,Default AC heuristic,0,3.49,1.74
57461,BB670748-AC23-4DD0-B96E-82A857D70B93,Lebuh Laguna Merbok 2,Lebuh Laguna Merbok 2,nan,Sungai Petani,Johor,8000,,5.683502,100.493956,,2,Default AC heuristic,0,2.65,1.32
57460,55E486A7-79FC-4BD8-9D7A-9FCF43AF26DB,Persiaran Petronas,Persiaran Petronas,nan,Kuala Lumpur,Kuala Lumpur,50088,,3.1559369,101.7117102,,1,Default AC heuristic,0,3.84,3.84
57459,6C57B377-6883-405A-8C65-B65E854FD37B,Jalan 52/1 33,Jalan 52/1 33,nan,Petaling Jaya,Selangor,46200,,3.09918,101.6450899,,1,Default AC heuristic,0,1,1
57458,7C2B0BE1-6C27-4E84-AE00-9E7A7F916ADB,E10,E10,nan,Subang Jaya,Selangor,47500,,3.072622,101.5979468,,1,Default AC heuristic,0,1.86,1.86
57457,DABAC6A8-C5ED-414D-9271-925BBBBB11DA,Persiaran Bakti,Persiaran Bakti,nan,Subang Jaya,Selangor,47610,,3.051596,101.582347,,1,Default AC heuristic,0,2.12,2.12
57456,4271715C-9EA1-4D8A-9987-8763A62F7712,Jalan Usahawan 2,Jalan Usahawan 2,nan,Cyberjaya,Selangor,63000,,2.926689,101.662598,,1,Default AC heuristic,0,2.34,2.34
53546,4EFD5B48-0D21-4EBE-A1A0-6963F9000B85,Jalan 9/10,Jalan 9/10,nan,Bandar Baru Bangi,Selangor,43650,,2.957315702,101.7513333,,2,Default AC heuristic,0,1.92,0.96
41864,091F38EA-D719-40CF-9DB6-98E19AA2E22C,Straits Quay Carpark,Straits Quay,Seri Tanjung Pinang,Tanjung Tokong,Pulau Pinang,10470,,5.457148,100.31297,,2,Default AC heuristic,0,4.84,2.42
