ID,UUID, LocationTitle,AddressLine1,AddressLine2,Town,StateOrProvince,Postcode,Country,Latitude,Longitude,state_norm,ports_original,ports_inferred,ports_rule,is_fast_dc,avg_sessions_per_day_site,avg_sessions_per_day_per_port,gdp_mult,urban_mult,fast_mult,baseline_used,sigma_noise,cap_max
297693,746F5C1B-1939-49ED-8685-04130152F190,ParkEasy @ Shell HPC Central,"LOT 117230 (TAPAK C), PUCHONG GATEWAY, BANDAR PUTRA PERMAI",,PETALING,SELANGOR,47110,,2.980460415,101.6471894,Selangor,,2,Default AC heuristic,0,5.5,2.75,1.35,1.35,1.0,2.0,0.3,60.0
297559,DD5945A9-D56B-4BE1-920C-2BA42114D1D4,Handal Indah Depot,23 Jalan Firma 2,,Tebrau,Johor,81100,,1.534186684,103.7464204,Johor,,1,Default AC heuristic,0,2.07,2.07,1.08,1.35,1.0,2.0,0.3,60.0
297551,A5E0230C-E180-4296-8189-4B4EF97A48B5,Hentian Gua Musang by DC Handal [47 kW Dynamic DC],"Lot 10280,","Jalan Gua Musang-Kuala Lipis Tanah Putih,",Gua Musang,Kelantan,18300,,4.826540698,101.9626737,Kelantan,,2,Default AC heuristic,0,3.71,1.86,0.9,1.05,1.0,2.0,0.3,60.0
297400,0F370BF4-A202-463D-A0BA-5D76472B36C8,JomCharge - Hentian Sebelah Senawang North Bound,"KM248.4, JALAN LEBUHRAYA UTARA-SELATAN",,LABU,NEGERI SEMBILAN,71900,,2.629898588,101.99864,Negeri Sembilan,,2,Default AC heuristic,0,2.27,1.14,1.08,1.05,1.0,2.0,0.3,60.0
297133,F9015C1E-C477-48F2-9A39-7551C07461C2,Jom Charge - McD Pantai Sentral Park,"2, Jalan Pantai Sentral",Bukit Kerinchi,KL,W.P. Kuala Lumpur,59200,,3.102138798,101.6666013,Kuala Lumpur,,2,Default AC heuristic,0,5.55,2.78,1.35,1.35,1.0,2.0,0.3,60.0
297031,E33BDB82-3270-49EC-B617-A44969EC5A5A,ParkEasy @ Da Men Mall,"1, Persiaran Kewajipan, Usj 1",,Subang Jaya,Selangor,47600,,3.057436494,101.5922634,Selangor,,2,Default AC heuristic,0,5.87,2.94,1.35,1.35,1.0,2.0,0.3,60.0
297030,A3A13F47-48AA-40C3-8C85-4B5CAC10E695,ParkEasy @ Highlands Hotel Genting (Open air carpark),"Highlands Hotel, Resorts World Genting",,Genting Highlands,Pahang,69000,,3.424090636,101.7913759,Pahang,,3,Venue multi-bay heuristic,0,4.45,1.48,1.08,1.05,1.0,2.0,0.3,60.0
297029,6C357E73-CC0B-4F20-97E6-2425EABFBE4B,ParkEasy @ Impian Golf & Country Club,"Jalan Impian Gemilang, Saujana Impian",,Kajang,Selangor,43000,,3.01749,101.795035,Selangor,,1,Default AC heuristic,0,4.41,4.41,1.35,1.35,1.0,2.0,0.3,60.0
295988,EC21660E-73B8-468E-9FF1-F8B0CC2A6FB6,Juru Setia Sentral (TNB Electron),Setia Sentral Juru,Juru Rest & Service Area Southbound,Perai,Penang,13600,,5.354746141,100.4184435,Penang,,2,Default AC heuristic,0,5.79,2.89,1.35,1.35,1.0,2.0,0.3,60.0
295953,1B55C6AC-76D3-4432-9B57-7EB3FF183D84,ParkEasy @  Pavilion Hotel,"170, Jln Bukit Bintang, Bukit Bintang",,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,55100,,3.148407674,101.7152416,Kuala Lumpur,,1,Default AC heuristic,0,3.24,3.24,1.35,1.35,1.0,2.0,0.3,60.0
295952,A588D9A6-9FEA-4B6B-A055-E932DB1BBF66,ParkEasy @ Banyan Tree KL,"2, Jalan Conlay",,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50450,,3.149978959,101.7139764,Kuala Lumpur,,1,Default AC heuristic,0,2.65,2.65,1.35,1.35,1.0,2.0,0.3,60.0
295951,3F06E281-C5A8-42E2-8931-F84691D2B0B7,ParkEasy @ Pavilion Bukit Jalil AC,"2, Persiaran Jalil 8, Bukit Jalil",,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,57000,,3.053060798,101.6729236,Kuala Lumpur,,2,Default AC heuristic,0,7.8,3.9,1.35,1.35,1.0,2.0,0.3,60.0
290926,547B3F83-45A5-4FB3-B47F-55CD655E4F95,Jalan Padang Matsirat,Jalan Padang Matsirat,,,Kedah,7000,,6.324573583,99.79657741,Kedah,,2,Default AC heuristic,0,1.46,0.73,0.9,1.05,1.0,2.0,0.3,60.0
290709,7F72C19B-4B5F-4890-A1A6-80F1FFDB8F40,Nadi Bangsar,Jalan Tandok,Bangsar,,UNKNOWN,59000,,3.126061588,101.6758592,UNKNOWN,,1,Default AC heuristic,0,1.53,1.53,1.0,1.05,1.0,2.0,0.3,60.0
290708,D5C8E451-CA16-4133-AB77-F66B19443B95,Starbucks Kuantan Indera Mahkota Dt,Jln IM 7/1,Bandar Indera Mahkota,,Pahang,25200,,3.83400581,103.2992826,Pahang,,2,Default AC heuristic,0,7.56,3.78,1.08,1.05,1.0,2.0,0.3,60.0
290707,FB4E9987-AE15-4A05-B6E5-75792A7BBF81,Jalan Kuala Lumpur – Kuantan,Jalan Kuala Lumpur – Kuantan,,,Pahang,26070,,3.711308421,103.1269648,Pahang,,1,Default AC heuristic,0,2.6,2.6,1.08,1.05,1.0,2.0,0.3,60.0
289617,9959E986-7243-457A-854D-A32F78DC6171,Petronas KLIA 1 (45kW DC),"Petronas Pt3906, Jalan Terminal",,Sepang,Selangor,43900,,2.764389802,101.6831083,Selangor,,1,Default AC heuristic,0,2.57,2.57,1.35,1.35,1.0,2.0,0.3,60.0
289127,9673FB1A-5F0A-40A2-AA6B-773566B8FCA5,Permy Mall Miri,Jalan Dato Seri Joseph Balan Seling,Desa Pujut,Bandar Baru Permyjaya,Sarawak,98000,,4.449624925,114.0376664,Sarawak,,1,Default AC heuristic,0,2.55,2.55,1.35,1.05,1.0,2.0,0.3,60.0
289126,73DEFF70-CD1F-4A8A-9779-2871C7D1D5EC,SEB Miri,Sesco,Piasau,,Sarawak,98000,,4.421063217,114.0178489,Sarawak,,2,Default AC heuristic,0,6.52,3.26,1.35,1.05,1.0,2.0,0.3,60.0
289125,D1E5FFEF-E37B-43B3-8D6A-BA69DEF297BD,Miri Green Community Hub,Jalan Yakin,Krokop,,Sarawak,98000,,4.41435096,114.0059302,Sarawak,,2,Default AC heuristic,0,2.83,1.42,1.35,1.05,1.0,2.0,0.3,60.0
289124,FD49FE46-400A-4183-9CE5-9A6AA0C75F6C,Miri City Hall,Jalan Bandaraya,Marina Bay,,Sarawak,98000,,4.38774624,113.9736372,Sarawak,,2,Default AC heuristic,0,2.61,1.31,1.35,1.05,1.0,2.0,0.3,60.0
289123,36F5BAFA-7FED-4F82-BF8F-50C5156A71EE,The Spring Bintulu,Bintulu Promenade,,,Sarawak,97000,,3.180947501,113.0349398,Sarawak,,2,Default AC heuristic,0,4.67,2.33,1.35,1.05,1.0,2.0,0.3,60.0
289122,5CFFF9AE-ED9C-4C44-B733-28633357CC7C,SEB Sibu,Jalan Deshon,,,Sarawak,96000,,2.307778742,111.8622752,Sarawak,,1,Default AC heuristic,0,3.78,3.78,1.35,1.05,1.0,2.0,0.3,60.0
289121,FDF96132-CFA5-4200-A8B5-42CC175AF32B,Wisma Sanyan,Jalan Sanyan 三洋路,,,Sarawak,96000,,2.290446588,111.8255453,Sarawak,,1,Default AC heuristic,0,3.2,3.2,1.35,1.05,1.0,2.0,0.3,60.0
289120,ADF1B082-5960-4284-9A7F-33AB5951AE7D,Roxy Serian,Jalan Bandar Serian,,,Sarawak,94700,,1.174373532,110.5657769,Sarawak,,2,Default AC heuristic,0,4.64,2.32,1.35,1.05,1.0,2.0,0.3,60.0
289119,499C1EDE-0231-440E-B66A-977851300E7F,Sematan Roxy Hotel,Jalan Seacom,,,Sarawak,,,1.825370293,109.7521441,Sarawak,,2,Default AC heuristic,0,2.65,1.32,1.35,1.05,1.0,2.0,0.3,60.0
289118,9E160AAA-ECF4-4984-B65F-B5248952E705,Damai Beach Resort,Jalan Sultan Tengah,,,Sarawak,,,1.748418132,110.3144695,Sarawak,,1,Default AC heuristic,0,2.72,2.72,1.35,1.05,1.0,2.0,0.3,60.0
289117,88EBA460-1229-4777-96D7-21F76A4C09A9,CENTEXS,Jalan Sultan Tengah,,,Sarawak,,,1.675509789,110.3427111,Sarawak,,1,Default AC heuristic,0,2.3,2.3,1.35,1.05,1.0,2.0,0.3,60.0
289116,EA8A937F-0F37-4507-B447-B27394C164DF,Petros Darul Hana,Jalan Tun Salahuddin,Petra Jaya,,Sarawak,93000,,1.565038479,110.3657013,Sarawak,,1,Default AC heuristic,0,1.66,1.66,1.35,1.05,1.0,2.0,0.3,60.0
289115,093BAE4B-F32C-4D38-8428-1C28F3C30CEE,iCom Square ChargEV,Jalan Pending,,,Sarawak,93450,,1.551519395,110.37296,Sarawak,,2,Default AC heuristic,0,4.23,2.12,1.35,1.05,1.0,2.0,0.3,60.0
289114,94617C5B-7F76-443D-8B3B-43FC8A5F400F,iCom Square x Gentari,Jalan Pending,,,Sarawak,93000,,1.550735826,110.371323,Sarawak,,2,Default AC heuristic,0,4.53,2.26,1.35,1.05,1.0,2.0,0.3,60.0
289044,FAE8DFC8-14B5-4C54-A659-4615B48EFD4D,Waterfront Hotel,Jalan Tun Abang Haji Openg,,,Sarawak,93000,,1.558624243,110.3446217,Sarawak,,1,Default AC heuristic,0,2.75,2.75,1.35,1.05,1.0,2.0,0.3,60.0
289043,52A1FEF5-759F-44C4-A1F8-6A72B2EAC46D,Mederka Plaza,Jalan Barrack,,,Sarawak,93000,,1.558248695,110.3438109,Sarawak,,1,Default AC heuristic,0,2.49,2.49,1.35,1.05,1.0,2.0,0.3,60.0
289042,14DAA382-924B-4DF4-AAD7-9FBCBA7BB657,The Podium,Jalan Tun Ahmad Zaidi Adruce,,,Sarawak,93000,,1.527539714,110.335858,Sarawak,,2,Default AC heuristic,0,3.49,1.75,1.35,1.05,1.0,2.0,0.3,60.0
285135,C99E981B-8F52-4CBE-BACF-37C70A3D2FB7,Copthorne Cameron Highlands,Kea Farm,Brinchang,Cameron Highlands,Pahang,39100,,4.504877262,101.4087164,Pahang,,2,Default AC heuristic,0,1.73,0.86,1.08,1.05,1.0,2.0,0.3,60.0
280188,FFE0BF80-0A97-4B42-9854-54E4E764B761,Lebuhraya Utara–Selatan,Lebuhraya Utara–Selatan,,,Melaka,78000,,2.445081603,102.2060916,Melaka,,2,Default AC heuristic,0,4.91,2.45,1.08,1.05,1.0,2.0,0.3,60.0
280129,F6E6E6CA-0A9D-4E66-B068-F9644A6EF3AE,ParkEasy @ Horizon Hills Golf & Country Club,"1, Jalan Eka Bandar Nusajaya",,Johor Bahru,Johor,79100,,1.447302813,103.6389193,Johor,,1,Default AC heuristic,0,3.07,3.07,1.08,1.35,1.0,2.0,0.3,60.0
279461,3B319BE1-F32C-4F9D-9E63-98A339C50465,ParkEasY @ Lim Tayar TTDI,"Lot 29398 & 41313, Pinggir Zaaba",Taman Tun Dr Ismail,,Kuala Lumpur,60000,,3.141400799,101.6264088,Kuala Lumpur,,2,Default AC heuristic,0,4.87,2.43,1.35,1.35,1.0,2.0,0.3,60.0
279460,E45B40AC-A10D-49E9-9A0B-CA0965D29C75,ParkEasy @  Pavilion KL,"Pavilion Kuala Lumpur, 168 Jalan Bukit Bintang",,,Kuala Lumpur,55100,,3.150626549,101.7076361,Kuala Lumpur,,4,Venue multi-bay heuristic,0,8.16,2.04,1.35,1.35,1.0,2.0,0.3,60.0
279459,8323A290-E465-42C2-97B3-8F9089B957CB,"ParkEasy @ IOI Connezion, Putrajaya","Blok A, Conezion, IOI Resort City",,Putrajaya,Putrajaya,62502,,2.964514353,101.721493,Putrajaya,,5,Venue multi-bay heuristic,0,6.36,1.27,1.35,1.35,1.0,2.0,0.3,60.0
279111,47457A01-5574-4F75-946A-C46D3B2967CF,ParkEasy @ Paradigm Mall JB,Jalan Skudai,,Johor Bahru,Johor,81200,,1.518099342,103.6816812,Johor,,2,Default AC heuristic,0,3.68,1.84,1.08,1.35,1.0,2.0,0.3,60.0
278507,29D17635-2D8D-4ECF-A371-4F5D4EB5F5CD,XPark Sunway City Ipoh,"No. 1, Persiaran Lagun,",Sunway City,Ipoh,Perak,31150,,4.620188136,101.1483152,Perak,,1,Default AC heuristic,0,2.54,2.54,1.08,1.05,1.0,2.0,0.3,60.0
274443,C8AB45A8-4854-4FEA-9189-58EE22E54653,ParkEasy @ Decathlon Gurney Paragon,"163d, Persiaran Gurney",,George Town,Pulau Pinang,10250,,5.435069471,100.3102113,Penang,,7,Venue multi-bay heuristic,0,8.78,1.25,1.35,1.35,1.0,2.0,0.3,60.0
274442,C7C66240-81C8-4E36-832F-CADEC5585C15,ParkEasy @ Decathlon Shah Alam,"Persiaran Damai, Seksyen 14",,Shah Alam,Selangor,40000,,3.0695478,101.5252075,Selangor,,1,Default AC heuristic,0,4.08,4.08,1.35,1.35,1.0,2.0,0.3,60.0
274441,F4DC25FC-F0CA-4CC7-9309-456DC8DCBBCE,ParkEasy @ Hyatt Regency Kuantan,Teluk Cempedak,,Kuantan,Pahang,25050,,3.8117328,103.3717045,Pahang,,1,Default AC heuristic,0,2.1,2.1,1.08,1.05,1.0,2.0,0.3,60.0
274440,7A084402-8257-42E8-8320-6A5A229BBBFF,ParkEasy @ MyTOWN Shopping Centre,"Level 3, No.6, Jalan Cochrane, Seksyen 90",Maluri,,Kuala Lumpur,55100,,3.134935653,101.7229199,Kuala Lumpur,,2,Default AC heuristic,0,5.57,2.78,1.35,1.35,1.0,2.0,0.3,60.0
274419,BAFB050B-5CE5-4585-A0A0-CC9355AB4A3E,KSL AUTOMOBILE ENTERPRISE,Lorong 3,Taman Alam Shah,Klang,Selangor,41050,,3.032048874,101.4722557,Selangor,,1,Default AC heuristic,0,1.96,1.96,1.35,1.35,1.0,2.0,0.3,60.0
272739,C6509D3A-41AD-4391-B657-1F111DC220F2,ParkEasy @ Sunway Medical Centre,"5, Jalan Lagoon Selatan, Bandar Sunway",,Petaling Jaya,Selangor,47500,,3.066321094,101.6086581,Selangor,,7,Venue multi-bay heuristic,0,10.16,1.45,1.35,1.35,1.0,2.0,0.3,60.0
272738,1FE332B2-7E62-48B5-A186-54E3BBDB8C53,ParkEasy @ Thomson Hospital,"11, Jalan Teknologi, Pju 5 Kota Damansara",,Petaling Jaya,Selangor,47810,,3.149057099,101.5792615,Selangor,,2,Default AC heuristic,0,6.83,3.42,1.35,1.35,1.0,2.0,0.3,60.0
272737,D2754FC0-9482-4F15-BE1E-680C9554D8D7,ParkEasy @ Sunway Pyramid,"No. 3, Jalan PJS 11/15, Sunway City",,Petaling Jaya,Selangor,47500,,3.073018093,101.6075207,Selangor,,5,Venue multi-bay heuristic,0,4.37,0.87,1.35,1.35,1.0,2.0,0.3,60.0
272736,F766735A-DAA0-40FF-AEE8-E40F1D2EAF1B,ParkEasy @ DC Mall,"6, Jalan Damanlela, Bukit Damansara",,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50490,,3.145769851,101.6624571,Kuala Lumpur,,1,Default AC heuristic,0,4.69,4.69,1.35,1.35,1.0,2.0,0.3,60.0
272735,59E7AD42-3B5E-4196-9B70-40E34D94734E,ParkEasy @ Sunway Velocity,"Lingkaran SV, Maluri",,Kuala Lumpur,Kuala Lumpur,55100,,3.127204594,101.7245947,Kuala Lumpur,,2,Default AC heuristic,0,5.86,2.93,1.35,1.35,1.0,2.0,0.3,60.0
272734,39AF2061-0A56-44BB-A444-C9CCF695870C,ParkEasy @ The LINC KL,"360, Jln Tun Razak, Taman U Thant",,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50400,,3.004964496,101.7866241,Kuala Lumpur,,2,Default AC heuristic,0,5.76,2.88,1.35,1.35,1.0,2.0,0.3,60.0
272733,1B607D63-A005-4A53-A346-828ED550C489,Shell Recharge St. Regis KL,"No 6, Jalan Stesen Sentral 2",Kuala Lumpur Sentral,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,50470,,3.136857096,101.6885091,Kuala Lumpur,,1,Default AC heuristic,0,4.56,4.56,1.35,1.35,1.0,2.0,0.3,60.0
272730,4D547BC2-2CB8-409C-A342-DC47FED988C3,Shell Recharge The Waterfront,"5, Persiaran Residen",Desa Parkcity,Kuala Lumpur,Wilayah Persekutuan Kuala Lumpur,52200,,3.186992828,101.6277695,Kuala Lumpur,,2,Default AC heuristic,0,2.7,1.35,1.35,1.35,1.0,2.0,0.3,60.0
272728,149FFA2E-8DDB-4D41-8CEE-0ED6831F9E93,Shell HPC Central - Shell Mint Hotel,Kuala Lumpur-Seremban  Expressway E37,Lebuhraya Utara-Selatan,Kuala Lumpur,Kuala Lumpur,57000,,3.049337702,101.7056152,Kuala Lumpur,,2,Default AC heuristic,0,3.69,1.84,1.35,1.35,1.0,2.0,0.3,60.0
272716,60B12C4B-827A-4E1D-A320-B196A20EADC8,ParkEasy @ Palm Mall Seremban,"Palm Mall, Jalan Sungai Ujong, Kemayan Square",,Seremban,Negeri Sembilan,70200,,2.720524551,101.9235412,Negeri Sembilan,,7,Venue multi-bay heuristic,0,8.2,1.17,1.08,1.05,1.0,2.0,0.3,60.0
270840,B3559FA9-88B3-43DA-B435-B508DC6E258A,Shell Recharge Leisure Mall,"Level 3, Jalan Manis 6",Taman Bukit Segar,Kuala Lumpur,Kuala Lumpur,56100,,3.090748944,101.7421118,Kuala Lumpur,,2,Default AC heuristic,0,9.2,4.6,1.35,1.35,1.0,2.0,0.3,60.0
270839,CDA3C67E-870E-48A7-AADA-D1E008A696CD,ParkEasy @ Megah Rise Mall,Jln SS 24/8,Taman Megah,Petaling Jaya,Selangor,47301,,3.113777905,101.6111682,Selangor,,1,Default AC heuristic,0,4.48,4.48,1.35,1.35,1.0,2.0,0.3,60.0
270838,941D4320-CC3C-4A8C-8FF8-D34B21021842,ParkEasy @ KSL Esplanade Mall,No 2 Jalan Langat KS9,"Bandar Bestari, Klang, Malaysia",Klang,Selangor,41200,,2.958201478,101.4651944,Selangor,,1,Default AC heuristic,0,2.61,2.61,1.35,1.35,1.0,2.0,0.3,60.0
270836,FBAD6535-A37D-45CB-8E6C-F4256C811875,ParkEasy @ Menara Hap Seng,Menara Hap Seng,"1, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur",Kuala Lumpur,Kuala Lumpur,50250,,3.151849125,101.7069664,Kuala Lumpur,,4,Venue multi-bay heuristic,0,7.59,1.9,1.35,1.35,1.0,2.0,0.3,60.0
265773,E27DB9A3-A84C-4F06-AAE0-07F6EE2B6528,ParkEasy @ DPULZE,Persiaran Multimedia,,Cyberjaya,Selangor,63000,,2.922588899,101.651616,Selangor,,1,Default AC heuristic,0,2.76,2.76,1.35,1.35,1.0,2.0,0.3,60.0
265772,708351C7-A0A0-4F7C-B2C2-D72FF8E378DB,ParkEasy @ KPJ Damansara 2,"No.1, Jalan Bukit Lanjan 3",Bukit Lanjan,Kuala Lumpur,Kuala Lumpur,60000,,3.171453654,101.6184517,Kuala Lumpur,,1,Default AC heuristic,0,3.33,3.33,1.35,1.35,1.0,2.0,0.3,60.0
265446,2E73B4AE-06F6-496C-83F4-542F53156E88,ParkEasy @ Decathlon Toppen JB,"33, Jln Harmonium, Taman Desa Tebrau",,Johor Bahru,Johor,81100,,1.551623964,103.7980366,Johor,,1,Default AC heuristic,0,1.75,1.75,1.08,1.35,1.0,2.0,0.3,60.0
265144,7E85FE0E-0315-47B9-B7C6-0B8D102B543B,ParkEasy @ IOI Sierra Fresco,Jalan Sierra 10/1,Bandar 16 Sierra,Puchong,Selangor,47110,,2.9735816,101.6548267,Selangor,,1,Default AC heuristic,0,2.44,2.44,1.35,1.35,1.0,2.0,0.3,60.0
260568,AFD342A8-3493-4A6B-AAE2-5D40540DB434,Project 703 Cafe,24 Jalan Kota Laksamana 3/14,Taman Kota Laksamana,Melaka,Melaka,75200,,2.195790298,102.2355613,Melaka,,2,Default AC heuristic,0,3.18,1.59,1.08,1.05,1.0,2.0,0.3,60.0
260419,5B52AF6B-78C8-460D-BC3C-2042371B9FE1,The Concept Hotel Melaka,10 Jalan Gajah Berang,Kampung Enam,Melaka,Melaka,75200,,2.208494436,102.2429423,Melaka,,1,Default AC heuristic,0,2.97,2.97,1.08,1.05,1.0,2.0,0.3,60.0
259727,D76E7F46-8A8F-4576-9F6C-181B75CD6280,ChargeSini Station Starbucks Megamall (11 kW AC & 22 kW AC),"Ground Floor, Berjaya Megamall, Lot G15, Jalan Tun Ismail, Sri Dagangan, 25000, Pahang",,Kuantan,Pahang,25000,,3.815116758,103.3298325,Pahang,,7,Venue multi-bay heuristic,0,6.76,0.97,1.08,1.05,1.0,2.0,0.3,60.0
259726,263EB61D-4205-440D-B8ED-2A4AC970ABAF,ChargeSini Station Starbucks Megamall (11 kW AC & 22 kW AC),"Ground Floor, Berjaya Megamall, Lot G15, Jalan Tun Ismail, Sri Dagangan, 25000, Pahang",,Kuantan,Pahang,,,3.815116758,103.3298325,Pahang,,4,Venue multi-bay heuristic,0,3.66,0.91,1.08,1.05,1.0,2.0,0.3,60.0
259708,AC30E452-48F5-47E8-B55E-B1B01462D531,Empire seafood Restaurant ChargeSini Station,"A1, Lorong Tun Ismail 10",Sri Dagangan Bussiness Centre,Kuantan,Pahang,25000,,3.763528822,101.4622215,Pahang,,1,Default AC heuristic,0,3.0,3.0,1.08,1.05,1.0,2.0,0.3,60.0
259698,EB02C284-54A4-4823-9360-43BB02474583,Gentari @ Perdana Hotel Kota Bahru,Jalan Mahmood,,,Kelantan,15990,,6.121831845,102.2417026,Kelantan,,2,Default AC heuristic,0,2.36,1.18,0.9,1.05,1.0,2.0,0.3,60.0
259248,303FFDC0-72F7-4674-A5E0-28E363680341,Sime Darby Auto Selection Glenmarie (TNBX),"33, Jalan Pelukis U1/46",Taman Universiti,Shah Alam,Selangor,40150,,3.08388,101.57588,Selangor,,1,Default AC heuristic,0,3.99,3.99,1.35,1.35,1.0,2.0,0.3,60.0
259247,55A6C8B1-5833-4CC4-A688-50EA81AEA930,BYD Trec Kuala Lumpur (TNBX),Jln Tun Razak,,"Kuala Lumpur,",Wilayah Persekutuan Kuala Lumpur,55100,,3.141133086,101.7210976,Kuala Lumpur,,2,Default AC heuristic,0,5.98,2.99,1.35,1.35,1.0,2.0,0.3,60.0
259246,6C3245A7-2212-4F99-8933-6940343C7FF3,BYD Ara Damasara (TNBX),"Jalan PJU 1a/9,",Taman Perindustrian Jaya,Petaling Jaya,Selangor,47301,,3.11558,101.57016,Selangor,,2,Default AC heuristic,0,2.84,1.42,1.35,1.35,1.0,2.0,0.3,60.0
259245,98E6DA6B-1124-4489-8864-7F0B53BAD611,Auto Bavaria Ara Damansara (TNBX),"6, Jln PJU 1A/7",Ara Damansara,Petaling Jaya,Selangor,47301,,3.1145398,101.5698149,Selangor,,2,Default AC heuristic,0,6.34,3.17,1.35,1.35,1.0,2.0,0.3,60.0
259244,47ADE804-B2E3-4A30-B41C-0796358B0125,Hyundai Ara Damansara (TNBX),"6, Jln PJU 1A/7",Taman Perindustrian Jaya,Petaling Jaya,Selangor,,,3.114902655,101.5692084,Selangor,,1,Default AC heuristic,0,3.93,3.93,1.35,1.35,1.0,2.0,0.3,60.0
259243,6DB71FB7-4DE8-40BC-9B22-094DAE216A75,"Jaguar Land Rover, Ara Damansara",Jalan PJU 1A/7,Ara Damansara,Petaling Jaya,Selangor,,,3.115026,101.568663,Selangor,,2,Default AC heuristic,0,4.79,2.39,1.35,1.35,1.0,2.0,0.3,60.0
258751,536F85EF-3161-49D3-877F-949AE70351B6,BHP R&R Skudai,16 Jalan R&R Skudai Kawasan R&R Skudai,Skudai R&R Southbound,Senai,Johor,81400,,1.589727713,103.6359079,Johor,,2,Default AC heuristic,0,4.43,2.22,1.08,1.35,1.0,2.0,0.3,60.0
257223,5EE6C41D-7D98-4BE7-B6EC-ACB97DB2CE2D,Ayer Keroh OBR Southbound,Lebuhraya Utara-Selatan,,Alor Gajah,Melaka,78000,,2.398323299,102.2217579,Melaka,,2,Default AC heuristic,0,2.98,1.49,1.08,1.05,1.0,2.0,0.3,60.0
256493,8B0F5911-2F04-464E-9641-E926193123D5,(EDOTCO) Dataran PHB - Lot 186,"Block A, Dataran PHB","Resort Section U2, Persiaran Golf, Saujana",Shah Alam,Selangor,40150,,3.107952,101.582832,Selangor,,1,Default AC heuristic,0,2.1,2.1,1.35,1.35,1.0,2.0,0.3,60.0
235675,644311A8-87A3-45CA-98C8-ED548EE710DE,Royale Chulan Cherating Villa,"49GX+F8 Balok, Pahang, Malaysia",,Kampung Cherating Lama,Pahang,26100,,4.12597927,103.398335,Pahang,,1,Default AC heuristic,0,2.6,2.6,1.08,1.05,1.0,2.0,0.3,60.0
235087,49EA7689-6EFF-44A7-A2BB-DC7C64E13D11,R&R Tapah (TNB Electron),AH2,,Tapah,Perak,35000,,4.17876,101.289916,Perak,,2,Default AC heuristic,0,3.48,1.74,1.08,1.05,1.0,2.0,0.3,60.0
213521,48B0585C-3514-436B-8FFF-999003C51338,Petronas Jalan Sultan Azlan Shah,"Jalan Sultan Azlan Shah, Bandar Baru Medan Ipoh",,Ipoh,Perak,31400,,4.621028392,101.1168617,Perak,,1,Default AC heuristic,0,3.38,3.38,1.08,1.05,1.0,2.0,0.3,60.0
213079,8469EDC6-A100-4F3E-B327-FA8089001962,Royal Kedah Club - BMW x Rexharge Charging Hub,PUM PONG,,Alor Setar,Kedah,5250,,6.150152737,100.3704216,Kedah,,2,Default AC heuristic,0,1.96,0.98,0.9,1.05,1.0,2.0,0.3,60.0
212604,AB6AD12A-55AD-4832-8AA8-5FB1C398AACA,GO TO-U EV Lifestyle Charging Hub @ Rekascape,Persiaran Apec,,Cyberjaya,Selangor,63000,,2.909098501,101.6570635,Selangor,,1,Default AC heuristic,0,3.3,3.3,1.35,1.35,1.0,2.0,0.3,60.0
212603,20491A9D-3A62-4D33-853C-2FE4E03EFA1C,TNB Electron Paka R&R Northbound,East Coast Expressway,,Paka,Terengganu,23100,,4.645887263,103.3425848,Terengganu,,2,Default AC heuristic,0,4.69,2.35,1.08,1.05,1.0,2.0,0.3,60.0
212602,F620F2FF-2394-4572-9E88-224F0679626C,TNB Electron Ayer Keroh R&R Northbound,Lebuhraya Utara-Selatan,,Alor Gajah,Melaka,78000,,2.364023922,102.2463362,Melaka,,2,Default AC heuristic,0,4.35,2.17,1.08,1.05,1.0,2.0,0.3,60.0
210973,A67EF59B-46F1-4746-8A3A-EFB03B2CB01F,GENTARI @ XPARK SUNWAY ISKANDAR,"Jalan Medini Selatan 2 Medini Zone F, Bandar Medini Iskandar,","79250 Nusajaya, Johor, Malaysia",Johor,Johor,79250,,1.395408479,103.6258287,Johor,,2,Default AC heuristic,0,3.51,1.75,1.08,1.35,1.0,2.0,0.3,60.0
210972,0B4EC528-25A0-4307-9C9E-0FC04A4D8BC6,GENTARI @ THE BEAT KIARA BAY,"Kiara Bay, Karya Bayu Metropolitan, 51, Persiaran Putra Bayu,","Kepong, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Kuala Lumpur,Kuala Lumpur,52100,,3.226195265,101.6503368,Kuala Lumpur,,2,Default AC heuristic,0,3.43,1.71,1.35,1.35,1.0,2.0,0.3,60.0
210875,E403EFCB-EAE8-4E74-A291-89AD034961B4,GENTARI @ PANTAI HOSPITAL KL,"8, Jalan Bukit Pantai,","Bangsar,",Kuala Lumpur,Kuala Lumpur,59100,,3.1538604,101.7130049,Kuala Lumpur,,1,Default AC heuristic,0,5.53,5.53,1.35,1.35,1.0,2.0,0.3,60.0
